symbol,side,entry_time_utc,exit_time_utc,opened_at_ts,closed_at_ts,duration_sec,stake_usdt,pnl_usdt,result,exit_reason,closed_by,contract_id,max_hold_seconds,spread_at_entry,ema200_distance_at_entry_pct,score_raw,effective_min_score,score_margin,trend,momentum,stability,atr_score,atr_pct,hurst,regime,setup_type,fvg_tier,geo_channel_pos,geo_slope_pct,dynamic_score_min,dynamic_score_ceiling,dynamic_cfg_regime,execution_grade,ema200_dev_pct,ema_state,ema_trade_alignment,ctx_regime,ctx_atr,ctx_atr_percentile,ctx_hurst,ctx_ema200_distance_pct,ctx_ticks_since_last_spike,ctx_spike_cluster_active,ctx_delta_s,ai_approved,ai_confidence,ai_score,ai_hurst,ai_autocorr,ai_vol_regime,ai_model,ai_delta_s,spikes_during_trade,favorable_spikes_during,adverse_spikes_during,first_favorable_spike_delay_s,first_adverse_spike_delay_s,spike_cluster_seen_during,last_spike_before_open_delay_s,last_spike_before_open_dir
CRASH900,MULTDOWN,2026-05-26T18:01:48.477726+00:00,2026-05-26T18:03:53.339673+00:00,1779818508.4777262,1779818633.3396728,124.862,1.5,0.42,win,timeout_multispike,ws_event,846655339,0.0,1e-05,0.0079,4.5,3.5,1.0,1.5,1.35,0.75,1.0,1e-06,0.497,calm,TREND,dynamic_soft_veto_no_fvg,-1.187,0.00011,5.3,5.3,NORMAL,C,0.0079,above_ema200,False,normal,0.015124,4.0,0.4974,8e-05,599.0,False,6.131726264953613,,,,,,,,,1,1,0,77.79018259048462,,False,605.2808945178986,DOWN
CRASH900,MULTDOWN,2026-05-26T18:15:45.550495+00:00,2026-05-26T18:31:31.112719+00:00,1779819345.5504947,1779820291.1127193,945.562,1.8,0.62,win,timeout_multispike,reaper_poll,847311079,0.0,1e-05,0.0091,5.598,3.5,2.098,1.5,1.2,0.75,1.25,1e-06,0.484,calm,TREND,dynamic_soft_veto_no_fvg,0.116,0.00011,5.3,5.3,NORMAL,C,0.0091,above_ema200,False,normal,0.020069,60.0,0.4838,9e-05,544.0,True,2.7484946250915527,,,,,,,,,3,3,0,355.6409945487976,,True,547.3364369869232,DOWN
CRASH900,MULTDOWN,2026-05-26T18:52:55.011608+00:00,2026-05-26T19:24:51.874146+00:00,1779821575.011608,1779823491.8741465,1916.863,2.0,-0.72,loss,broker_sl_hit,ws_event,849200859,0.0,1e-05,0.0102,6.5,6.0,0.5,1.5,1.5,0.75,1.35,1e-06,0.486,calm,TREND,dynamic_soft_veto_no_fvg,0.293,0.00012,5.3,5.3,NORMAL,B,0.0102,above_ema200,False,normal,0.01969,9.0,0.4859,0.0001,529.0,True,12.57260799407959,,,,,,,,,1,1,0,200.18685865402222,,False,541.8115403652191,DOWN
CRASH900,MULTDOWN,2026-05-26T19:29:51.764400+00:00,2026-05-26T19:43:34.411533+00:00,1779823791.7643995,1779824614.411533,822.647,1.53,0.34,win,timeout_multispike,ws_event,851110459,0.0,1e-05,0.0099,7.556,3.5,4.056,1.5,0.79,0.75,1.12,1e-06,0.43,calm,TREND,dynamic_soft_veto_no_fvg,0.987,0.00011,5.3,5.3,NORMAL,A,0.0099,above_ema200,False,mean_reverting,0.022572,65.0,0.4273,0.0001,2007.0,False,9.268399477005005,,,,,,,,,2,2,0,243.41645216941833,,False,2016.5659329891205,DOWN
CRASH900,MULTDOWN,2026-05-26T19:56:05.949811+00:00,2026-05-26T20:01:11.747095+00:00,1779825365.9498107,1779825671.7470953,305.797,1.84,0.42,win,timeout_multispike,reaper_poll,852475959,0.0,0.0,,,,,,,,,,,,,,,,,,,?,,,,normal,0.022731,96.0,0.4879,9e-05,474.0,True,23.107810735702515,,,,,,,,,3,3,0,243.25517058372498,,True,497.7508361339569,DOWN
CRASH900,MULTDOWN,2026-05-26T20:09:06.017741+00:00,2026-05-26T20:19:02.293307+00:00,1779826146.0177412,1779826742.2933068,596.276,1.99,0.35,win,timeout_multispike,ws_event,853147959,0.0,1e-05,0.0092,6.08,6.0,0.08000000000000007,1.5,1.5,0.75,1.93,1e-06,0.498,calm,TREND,dynamic_soft_veto_no_fvg,-0.871,0.00012,5.3,5.3,FAST,C,0.0092,above_ema200,False,normal,0.0208,66.0,0.4978,9e-05,480.0,True,55.65874123573303,,,,,,,,,2,2,0,509.18450927734375,,True,116.11908340454102,DOWN
CRASH900,MULTDOWN,2026-05-26T20:26:10.955044+00:00,2026-05-26T20:40:25.585608+00:00,1779827170.9550443,1779828025.5856085,854.631,2.0,0.62,win,timeout_multispike,reaper_poll,853980539,0.0,0.0,,,,,,,,,,,,,,,,,,,?,,,,normal,0.017869,10.0,0.5538,9e-05,459.0,True,30.381044387817383,,,,,,,,,3,3,0,552.2345135211945,,True,210.6321120262146,DOWN
CRASH900,MULTDOWN,2026-05-26T20:47:29.470636+00:00,2026-05-26T21:14:35.877744+00:00,1779828449.470636,1779830075.8777444,1626.407,2.0,-0.72,loss,broker_sl_hit,ws_event,854958439,0.0,1e-05,0.0088,6.73,6.0,0.7300000000000004,1.5,1.5,0.75,1.58,1e-06,0.498,calm,TREND,dynamic_soft_veto_no_fvg,0.246,-6e-05,5.3,5.3,NORMAL,B,0.0088,above_ema200,False,normal,0.018276,75.0,0.4978,8e-05,454.0,True,16.180635929107666,,,,,,,,,0,0,0,,,False,470.2961359024048,DOWN
CRASH900,MULTDOWN,2026-05-26T21:18:26.722162+00:00,2026-05-26T21:20:23.350528+00:00,1779830306.7221625,1779830423.3505285,116.628,1.53,0.57,win,timeout_multispike,ws_event,856180899,0.0,1e-05,0.0099,7.664,6.0,1.6639999999999997,1.5,1.31,0.75,1.9,1e-06,0.435,calm,TREND,dynamic_soft_veto_no_fvg,0.734,0.00011,5.3,5.3,NORMAL,A,0.0099,above_ema200,False,mean_reverting,0.019386,43.0,0.4205,0.0001,2314.0,True,13.05516242980957,,,,,,,,,1,1,0,69.45475172996521,,False,2327.5476624965668,DOWN
CRASH900,MULTDOWN,2026-05-26T21:29:50.942596+00:00,2026-05-26T21:36:59.308403+00:00,1779830990.9425962,1779831419.3084033,428.366,1.27,0.17,win,timeout_multispike,ws_event,856654159,0.0,1e-05,0.0092,7.005,6.0,1.005,1.5,1.48,0.75,1.87,1e-06,0.489,calm,TREND,dynamic_soft_veto_no_fvg,0.562,-4e-05,5.3,5.3,NORMAL,B,0.0092,above_ema200,False,normal,0.01771,19.0,0.4887,9e-05,325.0,True,37.637596130371094,,,,,,,,,1,1,0,381.2523045539856,,False,362.6423933506012,DOWN
CRASH900,MULTDOWN,2026-05-26T21:42:55.401638+00:00,2026-05-26T22:10:50.386969+00:00,1779831775.4016376,1779833450.386969,1674.985,1.53,0.49,win,timeout_multispike,ws_event,857180839,0.0,1e-05,0.0101,7.064,6.0,1.064,1.5,1.42,0.75,1.99,1e-06,0.486,calm,TREND,dynamic_soft_veto_no_fvg,0.48,-0.00011,5.3,5.3,NORMAL,B,0.0101,above_ema200,False,normal,0.0188,3.0,0.4852,0.0001,361.0,False,42.21763753890991,,,,,,,,,2,2,0,1431.808441400528,,True,403.2067368030548,DOWN
CRASH900,MULTDOWN,2026-05-26T22:23:57.905759+00:00,2026-05-26T22:30:23.395353+00:00,1779834237.9057586,1779834623.3953533,385.49,2.0,0.3,win,timeout_multispike,ws_event,858678239,0.0,1e-05,0.0087,6.263,6.0,0.2629999999999999,1.5,1.25,0.75,1.86,1e-06,0.488,calm,TREND,dynamic_soft_veto_no_fvg,0.283,3e-05,5.3,5.3,SLOW,B,0.0087,above_ema200,False,normal,0.013848,3.0,0.4878,9e-05,420.0,True,36.484758615493774,,,,,,,,,1,1,0,373.2813138961792,,False,96.35689902305603,DOWN
CRASH900,MULTDOWN,2026-05-26T22:37:25.609135+00:00,2026-05-26T22:51:55.278785+00:00,1779835045.6091354,1779835915.2787848,869.67,2.0,-0.41,loss,open_prob_exit:prob=0.219<=0.220|pnl=-0.4100<=0.0200|atr_ratio=0.618|cycle=1.42,ws_event,859145579,0.0,1e-05,0.0093,7.024,3.5,3.524,1.5,0.88,0.75,1.49,1e-06,0.568,calm,TREND,dynamic_soft_veto_no_fvg,0.433,-0.00019,5.3,5.3,NORMAL,B,0.0093,above_ema200,False,normal,0.021697,91.0,0.5385,9e-05,408.0,True,3.967135429382324,,,,,,,,,0,0,0,,,False,412.44989562034607,DOWN
CRASH900,MULTDOWN,2026-05-26T22:53:41.020032+00:00,2026-05-26T23:08:29.315439+00:00,1779836021.0200324,1779836909.3154395,888.295,2.0,0.55,win,timeout_multispike,ws_event,859714179,0.0,0.0,,,,,,,,,,,,,,,,,,,?,,,,normal,0.018414,41.0,0.4657,0.0001,1368.0,True,19.15603232383728,,,,,,,,,2,2,0,671.1829507350922,,True,1387.8607926368713,DOWN
CRASH900,MULTDOWN,2026-05-26T23:16:31.502264+00:00,2026-05-26T23:18:52.958317+00:00,1779837391.5022645,1779837532.9583166,141.456,2.0,0.29,win,timeout_multispike,reaper_poll,860426639,0.0,1e-05,0.01,6.49,6.0,0.4900000000000002,1.5,1.37,0.75,1.97,1e-06,0.483,calm,TREND,dynamic_soft_veto_no_fvg,0.05,0.00012,5.3,5.3,NORMAL,B,0.01,above_ema200,False,normal,0.019876,25.0,0.4881,0.0001,508.0,True,20.958264589309692,,,,,,,,,1,1,0,94.68237543106079,,False,529.2872159481049,DOWN
CRASH900,MULTDOWN,2026-05-26T23:26:03.491177+00:00,2026-05-26T23:38:39.275484+00:00,1779837963.4911768,1779838719.275484,755.784,2.0,-0.36,loss,open_prob_exit:prob=0.216<=0.220|pnl=-0.3600<=0.0200|atr_ratio=0.595|cycle=1.37,ws_event,860708059,0.0,1e-05,0.01,6.025,6.0,0.025000000000000355,1.5,1.37,0.75,1.0,1e-06,0.46,calm,TREND,dynamic_soft_veto_no_fvg,0.228,6e-05,5.3,5.3,NORMAL,C,0.01,above_ema200,False,normal,0.019428,40.0,0.4595,0.0001,424.0,False,53.19017672538757,,,,,,,,,0,0,0,,,False,477.3065369129181,DOWN
CRASH900,MULTDOWN,2026-05-26T23:44:54.424398+00:00,2026-05-26T23:47:14.315933+00:00,1779839094.4243977,1779839234.3159332,139.892,2.0,0.26,win,timeout_multispike,ws_event,861267119,0.0,1e-05,0.0102,8.625,6.0,2.625,1.5,1.35,0.75,1.62,1e-06,0.433,calm,TREND,dynamic_soft_veto_no_fvg,0.819,0.00011,5.3,5.3,NORMAL,A,0.0102,above_ema200,False,mean_reverting,0.021421,46.0,0.4261,0.0001,1564.0,False,44.0893976688385,,,,,,,,,1,1,0,92.74098992347717,,False,1608.2397577762604,DOWN
CRASH900,MULTDOWN,2026-05-26T23:50:58.291935+00:00,2026-05-27T00:07:18.345312+00:00,1779839458.2919352,1779840438.3453124,980.053,2.0,-0.45,loss,open_prob_exit:prob=0.217<=0.220|pnl=-0.4500<=0.0200|atr_ratio=0.612|cycle=1.39,ws_event,861467239,0.0,1e-05,0.0095,7.04,6.0,1.04,1.5,1.5,0.75,1.89,1e-06,0.499,calm,TREND,dynamic_soft_veto_no_fvg,0.559,-0.00015,5.3,5.3,NORMAL,B,0.0095,above_ema200,False,normal,0.022407,79.0,0.4987,0.0001,223.0,False,47.5749351978302,,,,,,,,,0,0,0,,,False,271.12654757499695,DOWN
CRASH900,MULTDOWN,2026-05-27T00:07:22.420495+00:00,2026-05-27T00:14:42.291607+00:00,1779840442.4204946,1779840882.2916074,439.871,2.0,-0.22,loss,open_prob_exit:prob=0.220<=0.220|pnl=-0.2200<=0.0200|atr_ratio=0.589|cycle=1.88,ws_event,861947399,0.0,1e-05,0.0092,6.15,6.0,0.15000000000000036,1.5,1.5,0.75,1.0,1e-06,0.498,calm,TREND,dynamic_soft_veto_no_fvg,-0.055,0.00011,5.3,5.3,NORMAL,C,0.0092,above_ema200,False,normal,0.018517,2.0,0.4975,0.0001,1243.0,False,11.711494445800781,,,,,,,,,0,0,0,,,False,1255.2551069259644,DOWN
CRASH900,MULTDOWN,2026-05-27T00:18:18.295418+00:00,2026-05-27T00:28:43.392587+00:00,1779841098.2954175,1779841723.3925867,625.097,2.0,-0.31,loss,open_prob_exit:prob=0.215<=0.220|pnl=-0.3100<=0.0200|atr_ratio=0.597|cycle=2.00,ws_event,862203899,0.0,1e-05,0.0098,5.543,3.5,2.043,1.5,0.89,0.75,1.0,1e-06,0.47,calm,TREND,dynamic_soft_veto_no_fvg,0.137,0.00011,5.3,5.3,NORMAL,C,0.0098,above_ema200,False,normal,0.0212,44.0,0.4701,0.0001,1903.0,False,8.095417499542236,,,,,,,,,0,0,0,,,False,1911.1300299167633,DOWN
CRASH900,MULTDOWN,2026-05-27T00:38:54.416377+00:00,2026-05-27T00:45:17.401325+00:00,1779842334.4163766,1779842717.4013255,382.985,2.0,-0.2,loss,open_prob_exit:prob=0.219<=0.220|pnl=-0.2000<=0.0200|atr_ratio=0.584|cycle=2.00,ws_event,862676239,0.0,1e-05,0.009,6.11,6.0,0.11000000000000032,1.5,0.98,0.75,1.88,1e-06,0.43,calm,TREND,dynamic_soft_veto_no_fvg,-0.654,0.00011,5.3,5.3,SLOW,C,0.009,above_ema200,False,mean_reverting,0.022331,86.0,0.4132,9e-05,3103.0,False,44.1013765335083,,,,,,,,,0,0,0,,,False,3147.250988960266,DOWN
CRASH900,MULTDOWN,2026-05-27T00:47:47.383501+00:00,2026-05-27T00:54:26.844397+00:00,1779842867.3835006,1779843266.844397,399.461,2.0,-0.2,loss,open_prob_exit:prob=0.215<=0.220|pnl=-0.2000<=0.0200|atr_ratio=0.579|cycle=2.00,reaper_poll,862876219,0.0,1e-05,0.0096,6.081,6.0,0.0810000000000004,1.5,0.55,0.75,1.88,1e-06,0.436,calm,TREND,dynamic_soft_veto_no_fvg,0.077,0.00011,5.3,5.3,SLOW,C,0.0096,above_ema200,False,mean_reverting,0.02311,53.0,0.4279,0.0001,3643.0,False,37.073500633239746,,,,,,,,,0,0,0,,,False,3680.2181129455566,DOWN
CRASH900,MULTDOWN,2026-05-27T00:57:30.575565+00:00,2026-05-27T00:59:45.279559+00:00,1779843450.5755653,1779843585.2795587,134.704,2.0,0.49,win,timeout_multispike,ws_event,863110259,0.0,1e-05,0.0087,5.43,3.5,1.9299999999999997,1.5,1.5,0.75,1.48,1e-06,0.51,calm,TREND,dynamic_soft_veto_no_fvg,-0.192,0.00011,5.3,5.3,SLOW,C,0.0087,above_ema200,False,normal,0.014159,16.0,0.5058,8e-05,4243.0,False,19.95856523513794,,,,,,,,,1,1,0,87.61331939697266,,False,4263.410177707672,DOWN
CRASH900,MULTDOWN,2026-05-27T01:09:09.301276+00:00,2026-05-27T01:20:16.289914+00:00,1779844149.3012762,1779844816.2899137,666.989,2.0,-0.32,loss,open_prob_exit:prob=0.213<=0.220|pnl=-0.3200<=0.0200|atr_ratio=0.596|cycle=1.42,ws_event,863354639,0.0,1e-05,0.0097,6.032,6.0,0.03200000000000003,1.5,1.12,0.75,1.46,1e-06,0.498,calm,TREND,dynamic_soft_veto_no_fvg,0.293,0.00011,5.3,5.3,SLOW,C,0.0097,above_ema200,False,normal,0.024345,61.0,0.4978,0.0001,552.0,False,58.706276178359985,,,,,,,,,0,0,0,,,False,611.1123914718628,DOWN
CRASH900,MULTDOWN,2026-05-27T01:21:17.305487+00:00,2026-05-27T01:25:44.781599+00:00,1779844877.3054867,1779845144.7815988,267.476,2.0,0.37,win,timeout_multispike,heartbeat_poll,863608039,0.0,1e-05,0.0085,4.993,3.5,1.4930000000000003,1.5,1.04,0.75,1.0,1e-06,0.509,calm,TREND,dynamic_soft_veto_no_fvg,-0.876,0.00011,5.3,5.3,NORMAL,C,0.0085,above_ema200,False,normal,0.019207,58.0,0.508,9e-05,1332.0,False,6.137486696243286,,,,,,,,,1,1,0,220.8723909854889,,False,1339.1166019439697,DOWN
CRASH900,MULTDOWN,2026-05-27T01:34:06.855756+00:00,2026-05-27T01:51:46.324400+00:00,1779845646.8557558,1779846706.3244002,1059.469,2.0,0.3,win,timeout_multispike,ws_event,863896659,0.0,1e-05,0.0096,6.226,6.0,0.22599999999999998,1.5,1.14,0.75,1.64,1e-06,0.498,calm,TREND,dynamic_soft_veto_no_fvg,-0.312,0.00011,5.3,5.3,NORMAL,B,0.0096,above_ema200,False,normal,0.021248,66.0,0.4975,0.0001,492.0,False,56.525755882263184,,,,,,,,,1,1,0,1012.3095371723175,,False,548.6778781414032,DOWN
CRASH900,MULTDOWN,2026-05-27T02:00:18.535685+00:00,2026-05-27T02:12:57.246517+00:00,1779847218.535685,1779847977.2465174,758.711,2.0,0.26,win,timeout_multispike,ws_event,864523319,0.0,1e-05,0.0094,5.597,3.5,2.0970000000000004,1.5,0.98,0.75,1.67,1e-06,0.5,calm,TREND,dynamic_soft_veto_no_fvg,-0.563,0.00012,5.3,5.3,NORMAL,C,0.0094,above_ema200,False,normal,0.018862,12.0,0.4996,0.0001,509.0,True,48.77668499946594,,,,,,,,,2,2,0,498.6331753730774,,True,469.3071117401123,DOWN
CRASH900,MULTDOWN,2026-05-27T02:40:33.290351+00:00,2026-05-27T02:51:19.293757+00:00,1779849633.290351,1779850279.2937567,646.003,2.0,-0.32,loss,open_prob_exit:prob=0.214<=0.220|pnl=-0.3200<=0.0200|atr_ratio=0.517|cycle=1.19,ws_event,865441519,0.0,1e-05,0.0089,4.691,3.5,1.1909999999999998,1.5,0.74,0.75,1.0,1e-06,0.498,calm,TREND,dynamic_soft_veto_no_fvg,-0.132,0.00011,5.3,5.3,SLOW,C,0.0089,above_ema200,False,normal,0.019779,61.0,0.4982,9e-05,545.0,False,3.975350856781006,,,,,,,,,0,0,0,,,False,549.0924789905548,DOWN
CRASH900,MULTDOWN,2026-05-27T02:53:15.594857+00:00,2026-05-27T02:57:09.264630+00:00,1779850395.5948565,1779850629.2646303,233.67,2.0,0.34,win,timeout_multispike,ws_event,865751999,0.0,1e-05,0.0087,5.008,3.5,1.508,1.5,0.86,0.75,1.7,1e-06,0.522,calm,TREND,dynamic_soft_veto_no_fvg,-0.868,0.00011,5.3,5.3,NORMAL,C,0.0087,above_ema200,False,normal,0.019117,94.0,0.5213,8e-05,,False,12.246856451034546,,,,,,,,,1,1,0,186.6043541431427,,False,1311.396984577179,DOWN
CRASH900,MULTDOWN,2026-05-27T03:17:48.585725+00:00,2026-05-27T03:33:10.293210+00:00,1779851868.585725,1779852790.2932098,921.707,2.0,-0.43,loss,open_prob_exit:prob=0.213<=0.220|pnl=-0.4300<=0.0200|atr_ratio=0.610|cycle=1.66,ws_event,866382359,0.0,1e-05,0.0091,4.7,3.5,1.2000000000000002,1.5,1.0,0.75,1.0,1e-06,0.5,calm,TREND,dynamic_soft_veto_no_fvg,-0.681,0.00011,5.3,5.3,NORMAL,C,0.0091,above_ema200,False,mean_reverting,0.018007,30.0,0.3158,9e-05,567.0,True,5.806725025177002,,,,,,,,,0,0,0,,,False,573.4085388183594,DOWN
CRASH900,MULTDOWN,2026-05-27T03:33:43.011708+00:00,2026-05-27T03:45:31.331205+00:00,1779852823.011708,1779853531.3312047,708.319,2.0,-0.33,loss,open_prob_exit:prob=0.209<=0.220|pnl=-0.3300<=0.0200|atr_ratio=0.593|cycle=2.00,ws_event,866840119,0.0,1e-05,0.0096,6.24,6.0,0.2400000000000002,1.5,1.5,0.75,1.79,1e-06,0.489,calm,TREND,dynamic_soft_veto_no_fvg,0.105,0.00011,5.3,5.3,SLOW,B,0.0096,above_ema200,False,normal,0.019779,37.0,0.4895,0.0001,1527.0,True,0.6927080154418945,,,,,,,,,0,0,0,,,False,1527.8345217704773,DOWN
CRASH900,MULTDOWN,2026-05-27T03:46:27.605627+00:00,2026-05-27T04:08:22.372638+00:00,1779853587.6056268,1779854902.3726382,1314.767,2.0,0.29,win,timeout_multispike,ws_event,867211659,0.0,1e-05,0.0089,5.005,3.5,1.505,1.5,0.98,0.75,1.58,1e-06,0.506,calm,TREND,dynamic_soft_veto_no_fvg,-0.871,0.00011,5.3,5.3,SLOW,C,0.0089,above_ema200,False,normal,0.0162,15.0,0.502,9e-05,2247.0,True,44.96162676811218,,,,,,,,,3,3,0,103.56524634361267,,False,2292.4284405708313,DOWN
