symbol,side,entry_time_utc,exit_time_utc,opened_at_ts,closed_at_ts,duration_sec,stake_usdt,pnl_usdt,result,exit_reason,closed_by,contract_id,max_hold_seconds,spread_at_entry,ema200_distance_at_entry_pct,score_raw,effective_min_score,score_margin,trend,momentum,stability,atr_score,atr_pct,hurst,regime,setup_type,fvg_tier,geo_channel_pos,geo_slope_pct,dynamic_score_min,dynamic_score_ceiling,dynamic_cfg_regime,execution_grade,ema200_dev_pct,ema_state,ema_trade_alignment,ctx_regime,ctx_atr,ctx_atr_percentile,ctx_hurst,ctx_ema200_distance_pct,ctx_ticks_since_last_spike,ctx_spike_cluster_active,ctx_delta_s,ai_approved,ai_confidence,ai_score,ai_hurst,ai_autocorr,ai_vol_regime,ai_model,ai_delta_s,spikes_during_trade,favorable_spikes_during,adverse_spikes_during,first_favorable_spike_delay_s,first_adverse_spike_delay_s,spike_cluster_seen_during,last_spike_before_open_delay_s,last_spike_before_open_dir
CRASH500,MULTDOWN,2026-05-26T22:24:15.398329+00:00,2026-05-26T22:30:03.514151+00:00,1779834255.3983285,1779834603.5141509,348.116,2.0,0.16,win,timeout_multispike,ws_event,858688659,0.0,1e-05,0.0175,6.051,5.8,0.25100000000000033,1.5,0.98,0.75,1.92,2e-06,0.484,trending,TREND,dynamic_soft_veto_no_fvg,0.059,0.00021,5.3,5.3,NORMAL,C,0.0175,above_ema200,False,normal,0.007028,92.0,0.4825,0.00018,477.0,True,53.745328426361084,,,,,,,,,2,2,0,68.7841854095459,,True,114.03783440589905,DOWN
CRASH500,MULTDOWN,2026-05-26T22:37:53.270709+00:00,2026-05-26T22:40:24.506047+00:00,1779835073.2707086,1779835224.5060465,151.235,2.0,0.15,win,ratchet_hit,reaper_poll,859163919,0.0,1e-05,0.0161,5.817,5.8,0.017000000000000348,1.5,0.96,0.75,1.71,2e-06,0.482,trending,TREND,dynamic_soft_veto_no_fvg,-0.168,0.0002,5.3,5.3,SLOW,C,0.0161,above_ema200,False,normal,0.006683,85.0,0.4875,0.00017,485.0,True,31.979708671569824,,,,,,,,,1,1,0,148.88383173942566,,False,517.0942990779877,DOWN
CRASH500,MULTDOWN,2026-05-26T22:57:22.080163+00:00,2026-05-26T23:02:08.717596+00:00,1779836242.0801632,1779836528.7175956,286.637,2.0,0.3,win,timeout_multispike,reaper_poll,859833739,0.0,0.0,,,,,,,,,,,,,,,,,,,?,,,,normal,0.006338,46.0,0.465,0.00018,472.0,True,6.797163248062134,,,,,,,,,2,2,0,227.87748312950134,,True,126.82009148597717,DOWN
CRASH500,MULTDOWN,2026-05-26T23:12:22.500876+00:00,2026-05-26T23:23:41.265550+00:00,1779837142.5008757,1779837821.2655497,678.765,2.0,0.02,win,open_prob_exit:prob=0.206<=0.220|pnl=0.0200<=0.0200|atr_ratio=0.532|cycle=2.00,ws_event,860298599,0.0,1e-05,0.0159,5.863,5.8,0.06300000000000061,1.5,1.29,0.0,1.67,2e-06,0.497,trending,TREND,dynamic_soft_veto_no_fvg,-0.104,0.00019,5.3,5.3,NORMAL,C,0.0159,above_ema200,False,normal,0.005966,57.0,0.4974,0.00016,648.0,True,12.324875593185425,,,,,,,,,2,2,0,645.6843550205231,,True,660.3006472587585,DOWN
CRASH500,MULTDOWN,2026-05-26T23:34:13.293151+00:00,2026-05-26T23:41:49.274181+00:00,1779838453.2931514,1779838909.2741814,455.981,2.0,-0.16,loss,open_prob_exit:prob=0.213<=0.220|pnl=-0.1600<=0.0200|atr_ratio=0.570|cycle=1.52,ws_event,860950119,0.0,1e-05,0.0176,6.968,5.8,1.1680000000000001,1.5,1.38,0.75,1.94,2e-06,0.543,trending,TREND,dynamic_soft_veto_no_fvg,0.3,0.00013,5.3,5.3,NORMAL,B,0.0176,above_ema200,False,normal,0.006483,71.0,0.5433,0.00018,454.0,True,2.7521514892578125,,,,,,,,,1,1,0,47.86652636528015,,False,457.10164499282837,DOWN
CRASH500,MULTDOWN,2026-05-26T23:43:24.231685+00:00,2026-05-26T23:53:22.299655+00:00,1779839004.2316854,1779839602.2996552,598.068,2.0,0.25,win,timeout_multispike,ws_event,861218639,0.0,1e-05,0.0165,6.902,5.8,1.1020000000000003,1.5,1.31,0.75,1.94,2e-06,0.48,trending,TREND,dynamic_soft_veto_no_fvg,0.159,0.00019,5.3,5.3,NORMAL,B,0.0165,above_ema200,False,normal,0.004938,38.0,0.4802,0.00016,489.0,False,13.298685312271118,,,,,,,,,2,2,0,557.9648199081421,,True,503.0720076560974,DOWN
CRASH500,MULTDOWN,2026-05-27T00:01:09.460421+00:00,2026-05-27T00:09:45.278561+00:00,1779840069.460421,1779840585.2785609,515.818,2.0,-0.45,loss,open_prob_exit:prob=0.217<=0.220|pnl=-0.4500<=0.0200|atr_ratio=0.616|cycle=1.72,ws_event,861783959,0.0,1e-05,0.0151,6.113,5.8,0.3130000000000006,1.5,1.33,0.75,1.13,2e-06,0.543,trending,TREND,dynamic_soft_veto_no_fvg,0.176,0.00013,5.3,5.3,SLOW,C,0.0151,above_ema200,False,normal,0.006869,96.0,0.5428,0.00017,420.0,True,58.99442100524902,,,,,,,,,0,0,0,,,False,479.1221833229065,DOWN
CRASH500,MULTDOWN,2026-05-27T00:11:39.224475+00:00,2026-05-27T00:20:45.275834+00:00,1779840699.224475,1779841245.275834,546.051,2.0,-0.47,loss,open_prob_exit:prob=0.215<=0.220|pnl=-0.4700<=0.0200|atr_ratio=0.615|cycle=1.82,ws_event,862052479,0.0,1e-05,0.0158,6.199,5.8,0.399,1.5,1.47,0.75,1.28,2e-06,0.449,trending,TREND,dynamic_soft_veto_no_fvg,-0.586,0.00019,5.3,5.3,SLOW,C,0.0158,above_ema200,False,normal,0.005697,57.0,0.5435,0.00016,1080.0,True,28.658474922180176,,,,,,,,,0,0,0,,,False,1108.8862371444702,DOWN
CRASH500,MULTDOWN,2026-05-27T00:28:59.395402+00:00,2026-05-27T00:38:45.650756+00:00,1779841739.3954024,1779842325.6507561,586.255,2.0,-0.34,loss,open_prob_exit:prob=0.115<=0.220|pnl=-0.3400<=0.0200|atr_ratio=0.472|cycle=1.95,reaper_poll,862452839,0.0,1e-05,0.0167,5.955,5.8,0.15500000000000025,1.5,1.45,0.75,1.05,2e-06,0.5,trending,TREND,dynamic_soft_veto_no_fvg,0.299,0.00014,5.3,5.3,SLOW,C,0.0167,above_ema200,False,normal,0.007028,85.0,0.4994,0.00018,409.0,False,48.73740243911743,,,,,,,,,1,1,0,554.7889115810394,,False,458.22026801109314,DOWN
CRASH500,MULTDOWN,2026-05-27T01:04:39.288474+00:00,2026-05-27T01:08:53.396954+00:00,1779843879.2884736,1779844133.3969536,254.108,2.0,-0.24,loss,open_prob_exit:prob=0.219<=0.220|pnl=-0.2400<=0.0200|atr_ratio=0.098|cycle=0.84,ws_event,863260279,0.0,1e-05,0.0171,5.813,5.8,0.0129999999999999,1.5,1.33,0.75,1.03,2e-06,0.483,trending,TREND,dynamic_soft_veto_no_fvg,-0.109,0.0002,5.3,5.3,SLOW,C,0.0171,above_ema200,False,normal,0.006648,73.0,0.4831,0.00018,486.0,True,29.08047366142273,,,,,,,,,0,0,0,,,False,1.0854313373565674,DOWN
