symbol,side,entry_time_utc,exit_time_utc,opened_at_ts,closed_at_ts,duration_sec,stake_usdt,pnl_usdt,result,exit_reason,closed_by,contract_id,max_hold_seconds,spread_at_entry,ema200_distance_at_entry_pct,score_raw,effective_min_score,score_margin,trend,momentum,stability,atr_score,atr_pct,hurst,regime,setup_type,fvg_tier,geo_channel_pos,geo_slope_pct,dynamic_score_min,dynamic_score_ceiling,dynamic_cfg_regime,execution_grade,ema200_dev_pct,ema_state,ema_trade_alignment,ctx_regime,ctx_atr,ctx_atr_percentile,ctx_hurst,ctx_ema200_distance_pct,ctx_ticks_since_last_spike,ctx_spike_cluster_active,ctx_delta_s,ai_approved,ai_confidence,ai_score,ai_hurst,ai_autocorr,ai_vol_regime,ai_model,ai_delta_s,spikes_during_trade,favorable_spikes_during,adverse_spikes_during,first_favorable_spike_delay_s,first_adverse_spike_delay_s,spike_cluster_seen_during,last_spike_before_open_delay_s,last_spike_before_open_dir
BOOM600,MULTUP,2026-05-27T07:06:01.798893+00:00,2026-05-27T07:18:31.045113+00:00,1779865561.7988935,1779866311.045113,749.246,1.5,-0.39,loss,open_prob_exit:prob=0.219<=0.220|pnl=-0.3900<=0.0200|atr_ratio=0.379|cycle=0.84,reaper_poll,873883259,0.0,1e-05,-0.0136,6.096,5.8,0.29600000000000026,1.5,1.45,0.75,1.2,2e-06,0.511,trending,TREND,dynamic_soft_veto_no_fvg,0.273,-0.00016,5.3,5.3,NORMAL,C,-0.0136,below_ema200,False,normal,0.010193,78.0,0.5105,-0.00014,1155.0,False,11.975893497467041,True,0.75,6.096,0.510939875907597,0.017505050184399674,normal,google/gemini-2.5-flash,0.3942713737487793,1,1,0,243.38103556632996,,False,1167.6130900382996,UP
BOOM600,MULTUP,2026-05-27T07:24:57.494403+00:00,2026-05-27T07:36:38.392090+00:00,1779866697.4944034,1779867398.3920903,700.898,1.5,-0.35,loss,open_prob_exit:prob=0.219<=0.220|pnl=-0.3500<=0.0200|atr_ratio=0.358|cycle=0.81,ws_event,874597519,0.0,1e-05,-0.0144,5.8,5.8,0.0,1.5,1.5,0.75,0.85,2e-06,0.467,trending,TREND,dynamic_soft_veto_no_fvg,-0.485,-0.00016,5.3,5.3,NORMAL,C,-0.0144,below_ema200,False,normal,0.010683,74.0,0.4669,-0.00014,884.0,False,8.02440333366394,True,0.75,6.8,0.4668851471212057,0.022632184804093368,normal,google/gemini-2.5-flash,0.21562647819519043,1,1,0,216.7044849395752,,False,892.3144743442535,UP
BOOM600,MULTUP,2026-05-27T07:38:18.598303+00:00,2026-05-27T07:42:26.291788+00:00,1779867498.5983026,1779867746.2917879,247.693,1.5,-0.14,loss,open_prob_exit:prob=0.213<=0.220|pnl=-0.1400<=0.0200|atr_ratio=0.568|cycle=1.39,ws_event,875145699,0.0,1e-05,-0.0152,6.028,5.8,0.22799999999999976,1.5,0.9,0.75,1.93,2e-06,0.488,trending,TREND,dynamic_soft_veto_no_fvg,-0.736,-0.00017,5.3,5.3,NORMAL,C,-0.0152,below_ema200,False,normal,0.01209,95.0,0.4838,-0.00016,555.0,False,29.199302673339844,True,0.85,7.028,0.4879060850116078,0.004254961289108269,normal,google/gemini-2.5-flash,0.24025464057922363,0,0,0,,,False,584.3994143009186,UP
BOOM600,MULTUP,2026-05-27T07:43:28.794474+00:00,2026-05-27T07:46:06.700701+00:00,1779867808.794474,1779867966.7007012,157.906,1.5,-0.1,loss,open_prob_exit:prob=0.212<=0.220|pnl=-0.1000<=0.0200|atr_ratio=0.565|cycle=1.75,reaper_poll,875356359,0.0,1e-05,-0.0143,6.388,5.8,0.5880000000000001,1.5,1.36,0.75,1.58,2e-06,0.485,trending,TREND,dynamic_soft_veto_no_fvg,0.18,-0.00017,5.3,5.3,NORMAL,B,-0.0143,below_ema200,False,normal,0.008021,23.0,0.4919,-0.00014,855.0,False,39.19947385787964,True,0.78,6.388,0.48508374618407957,0.00588188344735512,normal,google/gemini-2.5-flash,0.20452880859375,0,0,0,,,False,894.5955855846405,UP
BOOM600,MULTUP,2026-05-27T08:25:20.455898+00:00,2026-05-27T08:36:30.369446+00:00,1779870320.4558978,1779870990.3694458,669.914,1.5,-0.21,loss,open_prob_exit:prob=0.219<=0.220|pnl=-0.2100<=0.0200|atr_ratio=0.086|cycle=0.83,ws_event,877140159,0.0,1e-05,0.0027,10.0,5.8,4.2,1.5,0.79,0.75,1.82,2e-06,0.475,trending,SMC_FVG,fvg_mitigated,-0.758,0.00055,5.3,5.3,NORMAL,A,0.0027,above_ema200,True,normal,0.011676,82.0,0.4735,0.0001,151.0,True,31.25889778137207,True,0.85,10.0,0.47471524114649827,-0.002308787669832717,compressing,google/gemini-2.5-flash,0.25675177574157715,1,1,0,170.74288320541382,,True,182.23764824867249,UP
BOOM600,MULTUP,2026-05-27T08:47:28.502406+00:00,2026-05-27T08:57:45.205598+00:00,1779871648.5024064,1779872265.2055979,616.703,1.5,0.31,win,timeout_multispike,reaper_poll,878146099,0.0,1e-05,-0.0045,8.545,3.5,5.045,1.5,0.5,0.75,1.0,1e-06,0.486,calm,SMC_FVG,fvg_mitigated,-0.141,0.00013,5.3,5.3,NORMAL,A,-0.0045,below_ema200,False,normal,0.009455,16.0,0.4859,8e-05,150.0,False,38.56840634346008,True,0.85,9.484,0.486383152483278,0.0004947074396537737,compressing,google/gemini-2.5-flash,0.22663044929504395,1,1,0,569.7016656398773,,False,189.28096771240234,UP
BOOM600,MULTUP,2026-05-27T08:59:59.818870+00:00,2026-05-27T09:18:22.374657+00:00,1779872399.8188703,1779873502.3746567,1102.556,1.5,0.28,win,timeout_multispike,ws_event,878720039,0.0,1e-05,0.0195,7.591,5.8,1.7910000000000004,1.5,0.93,0.75,0.61,2e-06,0.484,trending,SMC_FVG,fvg_mitigated,-0.104,0.00043,5.3,5.3,NORMAL,A,0.0195,above_ema200,True,normal,0.009317,69.0,0.4843,0.00024,171.0,False,10.335870265960693,True,0.85,8.591,0.48448764567513514,-0.0009073310515575232,compressing,google/gemini-2.5-flash,0.20790839195251465,3,3,0,448.4010999202728,,True,181.61479830741882,UP
BOOM600,MULTUP,2026-05-27T09:22:55.584886+00:00,2026-05-27T09:28:31.267684+00:00,1779873775.5848856,1779874111.2676835,335.683,1.5,0.31,win,timeout_multispike,ws_event,879837659,0.0,1e-05,-0.0041,7.957,5.8,2.157,1.5,0.63,0.75,0.53,2e-06,0.458,trending,SMC_FVG,fvg_mitigated,-0.747,0.00034,5.3,5.3,NORMAL,A,-0.0041,below_ema200,False,normal,0.011731,88.0,0.4572,-3e-05,176.0,True,5.751885652542114,True,0.85,8.952,0.4574731184525043,-0.003836786285191718,compressing,google/gemini-2.5-flash,0.21402549743652344,1,1,0,288.6164286136627,,False,182.04863047599792,UP
BOOM600,MULTUP,2026-05-27T09:30:46.009572+00:00,2026-05-27T09:39:57.092323+00:00,1779874246.009572,1779874797.0923233,551.083,1.5,-0.29,loss,open_prob_exit:prob=0.210<=0.220|pnl=-0.2900<=0.0200|atr_ratio=0.533|cycle=1.22,reaper_poll,880217139,0.0,1e-05,0.0112,10.0,5.8,4.2,1.5,1.04,0.75,1.9,2e-06,0.444,trending,SMC_FVG,fvg_mitigated,-0.11,0.00029,5.3,5.3,NORMAL,A,0.0112,above_ema200,True,normal,0.007028,2.0,0.4399,0.00033,125.0,False,56.81257200241089,True,0.9,10.0,0.4436339571684423,-0.004478378914392286,compressing,google/gemini-2.5-flash,0.20490312576293945,0,0,0,,,False,181.80825781822205,UP
BOOM600,MULTUP,2026-05-27T09:42:04.903225+00:00,2026-05-27T09:46:42.831034+00:00,1779874924.9032252,1779875202.8310344,277.928,1.5,0.4,win,timeout_multispike,reaper_poll,880753159,0.0,1e-05,-0.0142,5.84,5.8,0.040000000000000036,1.5,1.5,0.75,1.89,2e-06,0.496,trending,TREND,dynamic_soft_veto_no_fvg,0.025,-0.00017,5.3,5.3,NORMAL,C,-0.0142,below_ema200,False,normal,0.010579,74.0,0.496,-0.00014,845.0,False,15.055225133895874,True,0.75,6.84,0.4960935597456027,-0.001983265254776652,compressing,google/gemini-2.5-flash,0.21549224853515625,2,2,0,172.28052616119385,,True,860.7019109725952,UP
BOOM600,MULTUP,2026-05-27T09:48:57.933832+00:00,2026-05-27T09:59:07.290229+00:00,1779875337.9338324,1779875947.290229,609.356,1.5,0.21,win,timeout_multispike,ws_event,881092339,0.0,1e-05,0.0082,7.875,5.8,2.075,1.5,0.81,0.75,1.02,2e-06,0.518,trending,SMC_FVG,fvg_mitigated,-0.219,0.00037,5.3,5.3,NORMAL,A,0.0082,above_ema200,True,normal,0.009379,43.0,0.5175,0.00011,173.0,True,8.457832336425781,True,0.85,8.872,0.517602637667312,0.0010638963781157962,compressing,google/gemini-2.5-flash,0.22082233428955078,2,2,0,87.25183749198914,,True,181.73073625564575,UP
BOOM600,MULTUP,2026-05-27T10:01:21.646858+00:00,2026-05-27T10:10:34.365542+00:00,1779876081.6468577,1779876634.3655424,552.719,1.5,0.95,win,timeout_multispike,ws_event,881698479,0.0,1e-05,0.0095,10.0,3.5,6.5,1.5,1.01,0.75,1.0,1e-06,0.485,calm,SMC_FVG,fvg_mitigated,-0.1,0.00025,5.3,5.3,NORMAL,A,0.0095,above_ema200,True,normal,0.010738,73.0,0.4837,0.00019,149.0,False,32.0598578453064,True,0.9,10.0,0.4849199662719183,-0.001159000662419864,compressing,google/gemini-2.5-flash,0.2048337459564209,2,2,0,480.5644917488098,,True,181.47745871543884,UP
BOOM600,MULTUP,2026-05-27T10:12:48.638925+00:00,2026-05-27T10:22:03.312044+00:00,1779876768.638925,1779877323.3120437,554.673,1.5,0.11,win,ratchet_hit,ws_event,882226259,0.0,1e-05,0.0057,8.776,5.8,2.976,1.5,0.69,0.75,1.04,2e-06,0.538,trending,SMC_FVG,fvg_mitigated,-0.233,0.00102,5.3,5.3,NORMAL,A,0.0057,above_ema200,True,normal,0.011441,84.0,0.5373,0.00089,122.0,True,59.46692514419556,True,0.85,9.668,0.538201221977169,-0.0021010595725688215,compressing,google/gemini-2.5-flash,0.22999215126037598,2,2,0,294.54412031173706,,True,181.4617097377777,UP
BOOM600,MULTUP,2026-05-27T10:25:03.102976+00:00,2026-05-27T10:36:46.951816+00:00,1779877503.102976,1779878206.951816,703.849,1.5,-0.38,loss,open_prob_exit:prob=0.219<=0.220|pnl=-0.3800<=0.0200|atr_ratio=0.622|cycle=1.48,reaper_poll,882817359,0.0,1e-05,-0.0083,9.367,5.8,3.567000000000001,1.5,0.86,0.75,1.46,2e-06,0.539,trending,SMC_FVG,fvg_mitigated,-0.472,7e-05,5.3,5.3,NORMAL,A,-0.0083,below_ema200,False,normal,0.009448,28.0,0.5391,-8e-05,168.0,True,13.905976057052612,True,0.9,10.0,0.5393671448943359,-0.00251799080656987,compressing,google/gemini-2.5-flash,0.27442312240600586,0,0,0,,,False,181.93343210220337,UP
BOOM600,MULTUP,2026-05-27T10:41:30.488134+00:00,2026-05-27T10:46:13.480900+00:00,1779878490.488134,1779878773.4809,282.993,1.5,1.1,win,timeout_multispike,ws_event,883620839,0.0,1e-05,-0.0144,4.95,3.5,1.4500000000000002,1.5,1.5,0.75,1.0,1e-06,0.49,calm,TREND,dynamic_soft_veto_no_fvg,-0.541,-0.00016,5.3,5.3,NORMAL,C,-0.0144,below_ema200,False,normal,0.012421,96.0,0.4849,-0.00015,1128.0,True,40.93313384056091,True,0.75,5.95,0.4899341138026445,-0.014658213322464255,normal,google/gemini-2.5-flash,0.2217569351196289,2,2,0,192.70077896118164,,True,1169.318589925766,UP
BOOM600,MULTUP,2026-05-27T10:51:15.695778+00:00,2026-05-27T10:57:20.298288+00:00,1779879075.695778,1779879440.2982883,364.603,1.5,0.32,win,timeout_multispike,ws_event,884072359,0.0,1e-05,-0.0091,10.0,5.8,4.2,1.5,1.5,0.75,1.7,2e-06,0.542,trending,SMC_FVG,fvg_mitigated,-0.653,0.00088,5.3,5.3,NORMAL,A,-0.0091,below_ema200,False,normal,0.009317,60.0,0.5421,-7e-05,155.0,True,26.05577778816223,True,0.9,10.0,0.542408242491727,-0.0023541144732194693,compressing,google/gemini-2.5-flash,0.21265888214111328,1,1,0,317.4587016105652,,False,181.51594614982605,UP
BOOM600,MULTUP,2026-05-27T11:00:47.096468+00:00,2026-05-27T11:12:43.347260+00:00,1779879647.0964677,1779880363.34726,716.251,1.5,0.39,win,timeout_multispike,ws_event,884525399,0.0,1e-05,0.0031,10.0,5.8,4.2,1.5,1.5,0.75,1.18,2e-06,0.512,trending,SMC_FVG,fvg_mitigated,-0.435,0.00067,5.3,5.3,NORMAL,A,0.0031,above_ema200,True,normal,0.010097,84.0,0.5099,0.00021,130.0,True,57.65146780014038,True,0.9,10.0,0.5122020000422539,-0.004012821283889858,compressing,google/gemini-2.5-flash,0.2176346778869629,2,2,0,683.0807595252991,,True,187.877108335495,UP
BOOM600,MULTUP,2026-05-27T11:15:38.429523+00:00,2026-05-27T11:26:36.514551+00:00,1779880538.4295225,1779881196.5145507,658.085,1.5,-0.36,loss,open_prob_exit:prob=0.217<=0.220|pnl=-0.3600<=0.0200|atr_ratio=0.617|cycle=1.41,reaper_poll,885188099,0.0,1e-05,0.0013,10.0,5.8,4.2,1.5,0.76,0.75,1.21,2e-06,0.534,trending,SMC_FVG,fvg_mitigated,-0.209,0.00056,5.3,5.3,SLOW,A,0.0013,above_ema200,True,normal,0.0092,17.0,0.5333,0.00043,138.0,True,49.22752261161804,True,0.9,10.0,0.5337033187809562,-0.003572934777819531,compressing,google/gemini-2.5-flash,0.2651405334472656,0,0,0,,,False,187.23247647285461,UP
